ID;work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;remote_ratio
1384;2022;MI;FT;Machine Learning Engineer;230000;USD;230000;0
1385;2022;MI;FT;Machine Learning Engineer;150000;USD;150000;0
1386;2022;MI;FT;Machine Learning Researcher;130000;USD;130000;100
1387;2022;MI;FT;Data Scientist;180000;USD;180000;0
1388;2022;MI;FT;Data Scientist;120000;USD;120000;0
1389;2022;SE;FT;Data Analyst;192500;USD;192500;100
1390;2022;SE;FT;Data Analyst;140000;USD;140000;100
1391;2022;SE;FT;Data Engineer;152500;USD;152500;0
1392;2022;SE;FT;Data Analyst;65000;USD;65000;100
1393;2022;SE;FT;Data Analyst;55000;USD;55000;100
1394;2022;SE;FT;Data Engineer;178750;USD;178750;0
1395;2022;SE;FT;Data Engineer;160000;USD;160000;0
1396;2022;MI;FT;Data Scientist;60000;EUR;63040;100
1397;2022;MI;FT;Machine Learning Scientist;165000;USD;165000;0
1398;2022;MI;FT;Machine Learning Scientist;135000;USD;135000;0
1399;2022;SE;FT;Analytics Engineer;170000;USD;170000;100
1400;2022;SE;FT;Analytics Engineer;125000;USD;125000;100
1401;2022;SE;FT;Data Engineer;105000;USD;105000;0
1402;2022;SE;FT;Data Engineer;70000;USD;70000;0
1403;2022;SE;FT;Data Scientist;130000;USD;130000;0
1404;2022;SE;FT;Data Scientist;95000;USD;95000;0
1405;2022;SE;FT;Data Scientist;203500;USD;203500;0
1406;2022;SE;FT;Data Scientist;152000;USD;152000;0
1407;2022;SE;FT;Data Engineer;197430;USD;197430;100
1408;2022;SE;FT;Data Engineer;134760;USD;134760;100
1409;2022;MI;FT;Data Scientist;120000;USD;120000;100
1410;2022;SE;FT;Data Engineer;197000;USD;197000;0
1411;2022;SE;FT;Data Engineer;99000;USD;99000;0
1412;2022;SE;FT;Data Engineer;162000;USD;162000;100
1413;2022;MI;FT;Data Engineer;105120;EUR;110446;0
1414;2022;MI;FT;Data Engineer;75360;EUR;79178;0
1415;2022;MI;FT;Data Science Consultant;57000;GBP;70186;0
1416;2022;MI;FT;Data Science Consultant;42000;GBP;51716;0
1417;2022;SE;FT;Data Architect;149040;USD;149040;100
1418;2022;SE;FT;Data Architect;113900;USD;113900;100
1419;2020;MI;FT;Business Data Analyst;95000;USD;95000;0
1420;2021;SE;FT;Data Analyst;115000;USD;115000;100
1421;2022;SE;FT;Data Analyst;171000;USD;171000;100
1422;2022;EN;FT;Data Analytics Engineer;13000;USD;13000;100
1423;2022;EN;FL;Data Analytics Consultant;50000;USD;50000;100
1424;2022;SE;FT;Data Scientist;185900;USD;185900;0
1425;2022;SE;FT;Data Scientist;129300;USD;129300;0
1426;2022;SE;FT;Data Engineer;230000;USD;230000;100
1427;2022;SE;FT;Data Engineer;154600;USD;154600;100
1428;2022;MI;FT;Data Engineer;75000;USD;75000;100
1429;2022;SE;FT;Data Engineer;213000;USD;213000;0
1430;2022;SE;FT;Data Engineer;152000;USD;152000;0
1431;2022;SE;FT;Data Scientist;120000;USD;120000;100
1432;2022;SE;FT;Data Scientist;110000;USD;110000;0
1433;2022;SE;FT;Data Scientist;70000;USD;70000;0
1434;2022;SE;FT;Machine Learning Software Engineer;227200;USD;227200;100
1435;2022;SE;FT;Machine Learning Software Engineer;168000;USD;168000;100
1436;2021;EN;FT;3D Computer Vision Researcher;20000;USD;20000;0
1437;2022;MI;FT;Data Scientist;61000;EUR;64090;0
1438;2022;MI;FT;Data Scientist;58000;EUR;60938;0
1439;2022;SE;FT;ML Engineer;243000;USD;243000;100
1440;2022;SE;FT;ML Engineer;183000;USD;183000;100
1441;2022;SE;FT;Data Engineer;150000;USD;150000;0
1442;2022;MI;FT;Data Scientist;130000;USD;130000;100
1443;2022;MI;FT;Data Scientist;90000;USD;90000;100
1444;2022;MI;FT;Data Analyst;165000;USD;165000;0
1445;2022;MI;FT;Data Analyst;124000;USD;124000;0
1446;2022;SE;FT;Data Engineer;178000;USD;178000;0
1447;2022;SE;FT;Data Engineer;132000;USD;132000;0
1448;2022;SE;FT;Data Engineer;300000;USD;300000;0
1449;2022;SE;FT;Data Analyst;116000;USD;116000;100
1450;2022;SE;FT;Data Analyst;96000;USD;96000;100
1451;2022;SE;FT;Data Analyst;75000;GBP;92350;0
1452;2022;SE;FT;Data Analyst;57000;GBP;70186;0
1453;2022;SE;FT;Data Analyst;105000;USD;105000;0
1454;2022;SE;FT;Data Analyst;70000;USD;70000;0
1455;2022;MI;FT;Machine Learning Researcher;137000;CAD;105236;50
1456;2022;SE;FT;Data Analyst;100000;USD;100000;0
1457;2022;EN;FT;Machine Learning Engineer;189750;USD;189750;0
1458;2022;EN;FT;Machine Learning Engineer;140250;USD;140250;0
1459;2022;SE;FT;Data Analyst;130000;USD;130000;0
1460;2022;MI;FT;Data Analyst;160000;USD;160000;0
1461;2022;MI;FT;Data Analyst;109000;USD;109000;0
1462;2022;SE;FT;Research Engineer;250000;USD;250000;0
1463;2022;SE;FT;Research Engineer;150000;USD;150000;0
1464;2022;MI;FT;Data Analyst;206000;USD;206000;0
1465;2022;SE;FT;Data Engineer;135000;USD;135000;0
1466;2022;SE;FT;Machine Learning Engineer;110000;EUR;115573;100
1467;2022;SE;FT;Machine Learning Engineer;70000;EUR;73546;100
1468;2022;SE;FT;Data Engineer;40000;EUR;42026;0
1469;2022;SE;FT;Data Engineer;191200;USD;191200;0
1470;2022;EN;FT;Machine Learning Research Engineer;63000;EUR;66192;50
1471;2022;EN;FT;3D Computer Vision Researcher;50000;USD;50000;100
1472;2022;SE;FT;Data Engineer;230000;USD;230000;0
1473;2022;SE;FT;Data Engineer;154600;USD;154600;0
1474;2022;MI;FT;Data Analyst;80000;USD;80000;100
1475;2022;SE;FT;Analytics Engineer;135000;USD;135000;0
1476;2022;SE;FT;Analytics Engineer;110000;USD;110000;0
1477;2022;MI;FT;Data Analytics Manager;155000;USD;155000;0
1478;2022;MI;FT;Data Analytics Manager;140000;USD;140000;0
1479;2022;SE;FT;Data Engineer;205000;USD;205000;100
1480;2022;SE;FT;Data Engineer;179500;USD;179500;0
1481;2022;SE;FT;Data Engineer;134000;USD;134000;0
1482;2022;SE;FT;Data Scientist;145000;USD;145000;100
1483;2022;SE;FT;Data Architect;235000;USD;235000;100
1484;2022;SE;FT;Data Architect;175000;USD;175000;100
1485;2022;EN;FT;Data Science Consultant;26000;EUR;27317;50
1486;2022;MI;FT;Data Engineer;90000;USD;90000;100
1487;2022;MI;FT;Data Specialist;165000;USD;165000;0
1488;2022;MI;FT;Data Specialist;135000;USD;135000;0
1489;2022;SE;FT;Data Engineer;168400;USD;168400;0
1490;2022;SE;FT;Data Engineer;105200;USD;105200;0
1491;2022;MI;FT;Deep Learning Engineer;70000;GBP;86193;100
1492;2022;MI;FT;Deep Learning Engineer;40000;GBP;49253;100
1493;2022;SE;FT;Data Engineer;200000;USD;200000;0
1494;2022;SE;FT;Data Scientist;198800;USD;198800;0
1495;2022;SE;FT;Data Scientist;122600;USD;122600;0
1496;2022;EN;FL;Machine Learning Engineer;100000;USD;100000;100
1497;2022;MI;FT;BI Data Analyst;100000;EUR;105066;50
1498;2022;MI;FT;Analytics Engineer;85000;GBP;104663;0
1499;2022;MI;FT;Analytics Engineer;60000;GBP;73880;0
1500;2022;SE;FT;Data Engineer;125000;USD;125000;100
1501;2022;SE;FT;Data Engineer;110000;USD;110000;100
1502;2022;SE;FT;Data Scientist;148000;USD;148000;100
1503;2022;SE;FT;Data Scientist;107000;USD;107000;100
1504;2022;MI;FT;Data Analyst;65000;USD;65000;0
1505;2022;SE;FT;Data Engineer;60000;EUR;63040;0
1506;2022;SE;FT;Data Science Manager;299500;USD;299500;0
1507;2022;SE;FT;Data Science Manager;245100;USD;245100;0
1508;2022;SE;FT;Data Scientist;168000;USD;168000;100
1509;2022;SE;FT;Data Scientist;130000;USD;130000;100
1510;2022;MI;FT;Data Engineer;161000;USD;161000;100
1511;2022;MI;FT;Data Engineer;118000;USD;118000;100
1512;2022;SE;FT;Applied Scientist;205000;USD;205000;100
1513;2022;SE;FT;Data Science Manager;247500;USD;247500;0
1514;2022;SE;FT;Data Science Manager;172200;USD;172200;0
1515;2022;SE;FT;Data Management Specialist;65000;EUR;68293;0
1516;2022;SE;FT;Data Analyst;177000;USD;177000;0
1517;2022;SE;FT;Data Analyst;131000;USD;131000;0
1518;2022;SE;FT;Data Engineer;146000;USD;146000;0
1519;2022;SE;FT;Data Engineer;102000;USD;102000;0
1520;2022;MI;FT;Data Engineer;80000;USD;80000;0
1521;2022;MI;FT;Data Engineer;65000;USD;65000;0
1522;2022;SE;FT;Data Engineer;50000;GBP;61566;100
1523;2022;SE;FT;Data Engineer;35000;GBP;43096;100
1524;2022;MI;FT;Data Engineer;175000;USD;175000;100
1525;2022;MI;FT;Data Engineer;135000;USD;135000;100
1526;2022;EN;FT;Data Scientist;80000;USD;80000;0
1527;2022;SE;FT;Data Engineer;231250;USD;231250;100
1528;2022;SE;FT;Data Engineer;138750;USD;138750;100
1529;2022;SE;FT;Analytics Engineer;193750;USD;193750;100
1530;2022;SE;FT;Analytics Engineer;116250;USD;116250;100
1531;2022;SE;FT;Analytics Engineer;231250;USD;231250;100
1532;2022;SE;FT;Analytics Engineer;138750;USD;138750;100
1533;2022;SE;FT;Data Engineer;193750;USD;193750;100
1534;2022;SE;FT;Data Engineer;116250;USD;116250;100
1535;2022;SE;FT;Data Scientist;208000;USD;208000;100
1536;2022;SE;FT;Data Scientist;127000;USD;127000;100
1537;2022;SE;FT;Research Scientist;300000;USD;300000;100
1538;2022;SE;FT;Research Scientist;196000;USD;196000;100
1539;2021;MI;FL;Autonomous Vehicle Technician;45555;USD;45555;50
1540;2022;SE;FT;Data Scientist;205000;USD;205000;100
1541;2022;SE;FT;Data Scientist;185000;USD;185000;100
1542;2022;SE;FT;Machine Learning Engineer;247500;USD;247500;0
1543;2022;SE;FT;Machine Learning Engineer;172200;USD;172200;0
1544;2022;SE;FT;Data Analyst;110000;USD;110000;0
1545;2022;EN;FT;Data Scientist;6600000;HUF;17684;100
1546;2022;SE;FT;Data Science Tech Lead;375000;USD;375000;50
1547;2022;SE;FT;Data Scientist;225000;USD;225000;0
1548;2022;SE;FT;Data Scientist;156400;USD;156400;0
1549;2022;MI;FT;Machine Learning Engineer;85000;GBP;104663;0
1550;2022;MI;FT;Machine Learning Engineer;65000;GBP;80036;0
1551;2022;SE;FT;Data Scientist;140700;USD;140700;0
1552;2022;SE;FT;Data Scientist;93800;USD;93800;0
1553;2022;SE;FT;Data Scientist;350000;USD;350000;100
1554;2022;SE;FT;Data Scientist;135000;USD;135000;100
1555;2022;EN;PT;BI Analyst;12000;USD;12000;100
1556;2022;MI;FT;Machine Learning Engineer;100000;CHF;104697;100
1557;2022;EN;FT;Machine Learning Developer;33000;USD;33000;100
1558;2022;EN;FT;Machine Learning Scientist;33000;EUR;34672;100
1559;2022;SE;FT;Machine Learning Engineer;201000;USD;201000;0
1560;2022;SE;FT;Machine Learning Engineer;119000;USD;119000;0
1561;2022;SE;FT;Data Engineer;175000;USD;175000;100
1562;2022;SE;FT;Data Analyst;154560;USD;154560;0
1563;2022;SE;FT;Data Analyst;123648;USD;123648;0
1564;2022;MI;FT;Data Engineer;170000;USD;170000;0
1565;2022;MI;FT;Data Engineer;145000;USD;145000;0
1566;2022;SE;FT;Data Engineer;135000;USD;135000;100
1567;2022;SE;FT;Data Engineer;100000;USD;100000;100
1568;2022;SE;FT;Data Scientist;247500;USD;247500;0
1569;2022;SE;FT;Data Scientist;172200;USD;172200;0
1570;2022;SE;FT;Data Scientist;177500;USD;177500;100
1571;2022;SE;FT;Data Scientist;134000;USD;134000;100
1572;2022;SE;FT;Data Architect;192564;USD;192564;100
1573;2022;SE;FT;Data Architect;144854;USD;144854;100
1574;2022;SE;FT;Data Engineer;179305;USD;179305;100
1575;2022;SE;FT;Data Engineer;142127;USD;142127;100
1576;2022;SE;FT;Data Engineer;315000;USD;315000;100
1577;2022;SE;FT;Data Engineer;225000;USD;225000;100
1578;2022;SE;FT;Data Scientist;243900;USD;243900;100
1579;2022;SE;FT;Data Scientist;156600;USD;156600;100
1580;2022;MI;FT;Data Analyst;79000;USD;79000;0
1581;2022;MI;FT;Data Scientist Lead;85000;EUR;89306;50
1582;2022;SE;FT;Data Engineer;182500;USD;182500;100
1583;2022;SE;FT;Data Engineer;128500;USD;128500;100
1584;2022;EN;FT;Data Manager;77300;USD;77300;100
1585;2022;EN;FT;Data Manager;45600;USD;45600;100
1586;2022;SE;FT;Data Analyst;110000;USD;110000;100
1587;2022;SE;FT;Data Architect;210000;USD;210000;100
1588;2022;SE;FT;Data Architect;136000;USD;136000;100
1589;2022;SE;FT;Cloud Data Engineer;12000;EUR;12608;100
1590;2022;SE;FT;Data Engineer;170000;USD;170000;100
1591;2022;SE;FT;Data Engineer;140000;USD;140000;100
1592;2022;SE;FT;Data Engineer;247500;USD;247500;0
1593;2022;SE;FT;Data Engineer;172200;USD;172200;0
1594;2022;SE;FT;Data Engineer;225000;USD;225000;0
1595;2022;SE;FT;Data Engineer;184100;USD;184100;0
1596;2022;MI;FT;Data Scientist;100000;USD;100000;100
1597;2022;MI;FT;Data Scientist;85000;USD;85000;100
1598;2022;MI;FT;Data Scientist;78000;USD;78000;100
1599;2022;SE;FT;Data Engineer;161000;USD;161000;100
1600;2022;EX;FT;Head of Data;205000;USD;205000;0
1601;2022;EX;FT;Head of Data;160000;USD;160000;0
1602;2022;EN;FT;Data Engineer;50000;GBP;61566;100
1603;2022;EN;FT;Data Engineer;40000;GBP;49253;100
1604;2022;SE;FT;Data Scientist;245000;USD;245000;0
1605;2022;SE;FT;Data Scientist;180000;USD;180000;0
1606;2022;SE;FT;Data Engineer;220000;USD;220000;0
1607;2022;SE;FT;Data Scientist;198440;USD;198440;0
1608;2022;SE;FT;Data Scientist;144000;USD;144000;0
1609;2022;SE;FT;Data Engineer;240000;USD;240000;0
1610;2022;MI;FT;Data Analyst;150000;USD;150000;100
1611;2022;MI;FT;Data Scientist;47000;GBP;57872;50
1612;2022;EN;FT;Data Analyst;64000;USD;64000;100
1613;2022;EN;FT;Data Scientist;38000;EUR;39925;50
1614;2022;SE;FT;Machine Learning Engineer;187200;USD;187200;100
1615;2022;SE;FT;Machine Learning Engineer;116100;USD;116100;100
1616;2022;SE;FT;Data Analyst;150000;USD;150000;0
1617;2022;SE;FT;Data Analyst;127000;USD;127000;0
1618;2022;SE;FT;Data Engineer;275000;USD;275000;100
1619;2022;SE;FT;Data Engineer;166000;USD;166000;100
1620;2022;SE;FT;Data Scientist;159699;USD;159699;0
1621;2022;SE;FT;Data Scientist;138938;USD;138938;0
1622;2022;EN;FT;BI Analyst;76000;USD;76000;50
1623;2022;SE;FT;Analytics Engineer;84000;GBP;103432;0
1624;2022;SE;FT;Analytics Engineer;75000;GBP;92350;0
1625;2022;SE;FT;Data Analyst;80000;USD;80000;0
1626;2022;SE;FT;Data Analyst;52500;USD;52500;0
1627;2022;SE;FT;Data Engineer;236000;USD;236000;100
1628;2022;SE;FT;Data Engineer;182000;USD;182000;100
1629;2022;SE;FT;Data Scientist;180000;USD;180000;100
1630;2022;SE;FT;Data Analyst;135000;USD;135000;100
1631;2022;MI;FT;Research Engineer;240000;USD;240000;100
1632;2022;EN;PT;Data Analyst;125404;USD;125404;50
1633;2022;SE;FT;Data Engineer;195000;USD;195000;100
1634;2022;SE;FT;Data Engineer;110000;USD;110000;0
1635;2022;SE;FT;Data Operations Analyst;123000;USD;123000;0
1636;2022;SE;FT;Data Operations Analyst;92250;USD;92250;0
1637;2022;MI;FT;ML Engineer;180000;USD;180000;100
1638;2022;MI;FT;ML Engineer;100000;USD;100000;100
1639;2022;SE;FT;Data Engineer;97000;USD;97000;100
1640;2022;SE;FT;Data Engineer;90000;USD;90000;100
1641;2022;SE;FT;Machine Learning Engineer;180000;USD;180000;100
1642;2022;SE;FT;Data Engineer;260000;USD;260000;0
1643;2022;SE;FT;Data Engineer;180000;USD;180000;0
1644;2022;EX;FT;Analytics Engineer;210000;USD;210000;100
1645;2022;EX;FT;Analytics Engineer;157000;USD;157000;100
1646;2022;MI;FT;Data Analyst;80000;USD;80000;0
1647;2022;MI;FT;Data Analyst;52500;USD;52500;0
1648;2022;SE;FT;Data Architect;128000;USD;128000;0
1649;2022;SE;FT;Data Architect;81500;USD;81500;0
1650;2022;SE;FT;Data Operations Engineer;105000;USD;105000;0
1651;2022;SE;FT;Data Operations Engineer;70000;USD;70000;0
1652;2022;SE;FT;Data Scientist;175000;USD;175000;0
1653;2022;SE;FT;Data Scientist;122500;USD;122500;0
1654;2022;SE;FT;Data Engineer;171000;USD;171000;0
1655;2022;SE;FT;Data Engineer;117000;USD;117000;0
1656;2022;SE;FT;Data Scientist;202800;USD;202800;0
1657;2022;SE;FT;Data Scientist;104300;USD;104300;0
1658;2022;SE;FT;Data Analyst;35000;EUR;36773;0
1659;2022;MI;FT;Data Scientist;30000;USD;30000;100
1660;2022;MI;FT;Analytics Engineer;78000;USD;78000;100
1661;2022;MI;FT;Analytics Engineer;48000;USD;48000;100
1662;2022;MI;FT;Data Engineer;78000;USD;78000;100
1663;2022;MI;FT;Data Engineer;42000;USD;42000;100
1664;2022;SE;FT;Data Architect;345600;USD;345600;0
1665;2022;SE;FT;Data Architect;230400;USD;230400;0
1666;2022;MI;FT;BI Analyst;78000;USD;78000;100
1667;2022;MI;FT;BI Analyst;48000;USD;48000;100
1668;2022;SE;FT;Data Analyst;175950;USD;175950;100
1669;2022;SE;FT;Data Analyst;130050;USD;130050;100
1670;2022;SE;FT;Data Engineer;205600;USD;205600;0
1671;2022;SE;FT;Data Engineer;105700;USD;105700;0
1672;2022;SE;FT;Data Analyst;236600;USD;236600;100
1673;2022;MI;FT;Data Scientist;84000;USD;84000;100
1674;2022;MI;FT;Data Scientist;54000;USD;54000;100
1675;2022;EN;FT;Data Scientist;80000;USD;80000;100
1676;2022;SE;FT;Marketing Data Analyst;200000;USD;200000;100
1677;2022;EN;FT;Data Scientist;96000;CAD;73742;100
1678;2022;SE;FT;Data Science Lead;165000;USD;165000;50
1679;2022;EN;FT;Data Scientist;27000;GBP;33246;50
1680;2021;EN;FT;Power BI Developer;400000;INR;5409;50
1681;2021;MI;FT;Data Engineer;100000;AUD;75050;50
1682;2022;EN;FT;Machine Learning Engineer;108000;USD;108000;0
1683;2022;SE;FT;Product Data Scientist;8000;USD;8000;100
1684;2022;SE;FT;Data Scientist;155000;USD;155000;100
1685;2022;SE;FT;Data Scientist;38000;USD;38000;100
1686;2022;MI;FT;Data Analyst;85000;USD;85000;0
1687;2022;MI;FT;Data Engineer;90000;GBP;110820;0
1688;2022;MI;FT;Data Engineer;75000;GBP;92350;0
1689;2022;SE;FT;Data Scientist;153600;USD;153600;100
1690;2022;SE;FT;Data Scientist;106800;USD;106800;100
1691;2022;SE;FT;Data Scientist;50000;USD;50000;100
1692;2022;SE;FT;Data Scientist;123400;USD;123400;0
1693;2022;SE;FT;Data Scientist;88100;USD;88100;0
1694;2022;SE;FT;Data Scientist;55000;USD;55000;100
1695;2022;SE;FT;Analytics Engineer;150000;USD;150000;0
1696;2022;SE;FT;Analytics Engineer;120000;USD;120000;0
1697;2022;SE;FT;Data Science Consultant;139000;USD;139000;0
1698;2022;SE;FT;Data Analyst;139600;USD;139600;0
1699;2022;SE;FT;Data Analyst;85700;USD;85700;0
1700;2022;SE;FT;Data Engineer;185000;USD;185000;100
1701;2022;SE;FT;Data Engineer;50000;USD;50000;100
1702;2022;SE;FT;Data Scientist;200000;USD;200000;100
1703;2022;MI;FT;ML Engineer;148500;USD;148500;100
1704;2022;MI;FT;ML Engineer;98200;USD;98200;100
1705;2022;SE;FT;Data Analyst;115000;USD;115000;100
1706;2022;SE;FT;Data Analyst;95000;USD;95000;100
1707;2022;SE;FT;Data Architect;225000;USD;225000;100
1708;2022;SE;FT;Data Architect;66000;USD;66000;100
1709;2022;MI;FT;Data Manager;134000;USD;134000;0
1710;2022;MI;FT;Data Manager;98000;USD;98000;0
1711;2022;MI;FT;Data Analyst;105000;USD;105000;0
1712;2022;MI;FT;Data Analyst;62000;USD;62000;0
1713;2022;EN;FT;BI Data Analyst;57000;USD;57000;100
1714;2022;SE;FT;Big Data Engineer;210000;CAD;161311;50
1715;2022;MI;FT;Data Scientist;144200;USD;144200;100
1716;2022;MI;FT;Data Scientist;115360;USD;115360;100
1717;2022;MI;FT;Data Scientist;120000;AUD;83171;0
1718;2022;SE;FT;Principal Data Architect;3000000;INR;38154;100
1719;2022;SE;FT;Data Architect;180000;USD;180000;100
1720;2022;SE;FT;Data Architect;160000;USD;160000;100
1721;2022;MI;FT;Data Scientist;108000;USD;108000;50
1722;2022;SE;FT;Machine Learning Manager;200000;USD;200000;100
1723;2022;SE;FT;Machine Learning Manager;150000;USD;150000;100
1724;2022;EX;FT;Data Manager;164000;CAD;125976;50
1725;2022;SE;FT;Data Engineer;188700;USD;188700;100
1726;2022;SE;FT;Data Engineer;160395;USD;160395;100
1727;2022;SE;FT;Data Scientist;198440;USD;198440;100
1728;2022;SE;FT;Data Scientist;144000;USD;144000;100
1729;2022;SE;FT;Applied Scientist;191475;USD;191475;100
1730;2022;SE;FT;Applied Scientist;141525;USD;141525;100
1731;2022;MI;FT;Data Scientist;72000;EUR;75648;100
1732;2022;SE;FT;Lead Data Scientist;156868;USD;156868;100
1733;2022;SE;FT;BI Analyst;200000;USD;200000;100
1734;2022;SE;FT;Lead Machine Learning Engineer;66000;EUR;69344;100
1735;2022;MI;FT;NLP Engineer;120000;CZK;5132;100
1736;2022;SE;CT;Data Analyst;90000;USD;90000;100
1737;2022;MI;FT;Research Scientist;120000;EUR;126080;0
1738;2022;MI;FT;Research Scientist;80000;EUR;84053;0
1739;2022;SE;FT;Data Engineer;200000;USD;200000;100
1740;2022;SE;FT;Data Engineer;180000;USD;180000;100
1741;2022;MI;FT;Analytics Engineer;108000;USD;108000;100
1742;2022;MI;FT;Analytics Engineer;85000;USD;85000;100
1743;2022;SE;FT;Data Engineer;165000;USD;165000;100
1744;2022;SE;FT;Data Engineer;132000;USD;132000;100
1745;2022;SE;FT;Analytics Engineer;130000;USD;130000;100
1746;2022;SE;FT;Analytics Engineer;110000;USD;110000;100
1747;2022;MI;FT;BI Data Analyst;65000;AUD;45050;50
1748;2021;EN;FT;Data Analyst;56000;AUD;42028;50
1749;2022;MI;FT;Data Analytics Engineer;135000;USD;135000;100
1750;2022;SE;FT;Data Engineer;178800;USD;178800;100
1751;2022;SE;FT;Data Engineer;132100;USD;132100;100
1752;2022;EN;FT;Data Analyst;20000;USD;20000;50
1753;2022;SE;FT;Machine Learning Engineer;140000;USD;140000;0
1754;2022;SE;FT;Machine Learning Engineer;110000;USD;110000;0
1755;2022;SE;FT;Data Engineer;160000;USD;160000;100
1756;2022;SE;FT;Data Engineer;85000;USD;85000;100
1757;2022;SE;FT;ETL Developer;250000;USD;250000;100
1758;2022;SE;FT;ETL Developer;63000;USD;63000;100
1759;2022;EX;FT;Data Engineer;187200;USD;187200;100
1760;2022;EX;FT;Data Engineer;116100;USD;116100;100
1761;2022;MI;FT;Data Scientist;10000;USD;10000;0
1762;2022;SE;FT;Data Engineer;145000;USD;145000;100
1763;2022;SE;FT;Data Engineer;229998;USD;229998;0
1764;2022;SE;FT;Data Engineer;154545;USD;154545;0
1765;2022;SE;FT;Data Scientist;215000;USD;215000;0
1766;2022;SE;FT;Data Scientist;159000;USD;159000;0
1767;2022;EN;FT;AI Scientist;50000;USD;50000;100
1768;2022;SE;FT;Data Scientist Lead;183000;USD;183000;100
1769;2022;SE;FT;Data Analyst;99750;USD;99750;100
1770;2022;SE;FT;Data Analyst;68400;USD;68400;100
1771;2022;SE;FT;Data Scientist;236900;USD;236900;100
1772;2022;SE;FT;Data Scientist;159200;USD;159200;100
1773;2022;SE;FT;Data Science Manager;243225;USD;243225;100
1774;2022;SE;FT;Data Science Manager;179775;USD;179775;100
1775;2022;SE;FT;Data Scientist;128000;USD;128000;100
1776;2022;SE;FT;Data Scientist;191475;USD;191475;100
1777;2022;SE;FT;Data Scientist;141525;USD;141525;100
1778;2022;SE;FT;Data Scientist;218000;USD;218000;0
1779;2022;SE;FT;Data Scientist;145300;USD;145300;0
1780;2022;SE;FT;ML Engineer;195400;USD;195400;100
1781;2022;SE;FT;ML Engineer;131300;USD;131300;100
1782;2022;EN;FT;Data Specialist;105000;USD;105000;100
1783;2022;SE;FT;Data Scientist;207000;USD;207000;100
1784;2022;SE;FT;Data Scientist;153000;USD;153000;100
1785;2022;SE;FT;Data Analyst;99000;USD;99000;0
1786;2022;SE;FT;Machine Learning Engineer;200000;USD;200000;100
1787;2022;SE;FT;Machine Learning Engineer;135000;USD;135000;100
1788;2022;SE;FT;Data Engineer;195700;USD;195700;0
1789;2022;SE;FT;Data Engineer;130500;USD;130500;0
1790;2022;SE;FT;ML Engineer;130000;USD;130000;100
1791;2022;SE;FT;ML Engineer;84000;USD;84000;100
1792;2022;MI;FT;Data Operations Engineer;100000;USD;100000;100
1793;2022;MI;FT;Data Operations Engineer;60000;USD;60000;100
1794;2022;MI;FT;Data Engineer;65000;GBP;80036;100
1795;2022;MI;FT;Data Engineer;55000;GBP;67723;100
1796;2022;SE;FT;Data Engineer;141300;USD;141300;0
1797;2022;SE;FT;Data Engineer;102100;USD;102100;0
1798;2022;MI;FT;Business Data Analyst;150000;USD;150000;100
1799;2022;MI;FT;Data Scientist;83000;GBP;102200;100
1800;2022;EN;FT;Data Scientist;1800000;INR;22892;50
1801;2022;SE;FT;Data Analyst;144000;USD;144000;100
1802;2022;SE;FT;Data Analyst;113000;USD;113000;100
1803;2022;EN;FT;AI Scientist;30000;EUR;31520;100
1804;2022;SE;FT;Data Architect;195400;USD;195400;100
1805;2022;SE;FT;Data Architect;131300;USD;131300;100
1806;2022;SE;FT;Machine Learning Engineer;195400;USD;195400;100
1807;2022;SE;FT;Machine Learning Engineer;131300;USD;131300;100
1808;2022;SE;FT;Data Engineer;80000;USD;80000;100
1809;2022;EN;FT;BI Data Analyst;633000;INR;8050;100
1810;2022;MI;CT;NLP Engineer;60000;USD;60000;100
1811;2022;SE;FT;Machine Learning Engineer;60000;EUR;63040;50
1812;2022;EN;FT;Business Data Analyst;50000;USD;50000;100
1813;2022;SE;FT;Data Engineer;105000;USD;105000;100
1814;2022;SE;FT;Analytics Engineer;190000;USD;190000;100
1815;2022;SE;FT;Analytics Engineer;140000;USD;140000;100
1816;2022;SE;FT;Data Scientist;165000;USD;165000;100
1817;2022;SE;FT;Applied Machine Learning Scientist;108000;USD;108000;0
1818;2021;EN;FT;Machine Learning Research Engineer;20000;USD;20000;50
1819;2022;SE;FT;Data Scientist;179400;USD;179400;0
1820;2022;SE;FT;Data Scientist;154000;USD;154000;0
1821;2022;SE;FT;Machine Learning Scientist;193900;USD;193900;0
1822;2022;SE;FT;Machine Learning Scientist;129300;USD;129300;0
1823;2022;EX;FT;Data Science Manager;222640;USD;222640;0
1824;2022;EX;FT;Data Science Manager;182160;USD;182160;0
1825;2022;MI;FT;Data Engineer;150000;USD;150000;0
1826;2022;MI;FT;Data Engineer;100000;USD;100000;0
1827;2022;SE;FT;Analytics Engineer;122500;USD;122500;100
1828;2022;SE;FT;Analytics Engineer;100000;USD;100000;100
1829;2022;EX;FT;Data Engineer;297500;USD;297500;100
1830;2022;EX;FT;Data Engineer;260000;USD;260000;100
1831;2021;EN;FT;Machine Learning Developer;15000;USD;15000;100
1832;2022;SE;FT;Data Engineer;193000;USD;193000;100
1833;2022;EN;FT;Data Scientist;93000;USD;93000;0
1834;2022;EN;FT;Data Scientist;73000;USD;73000;0
